id,date,username,tweet
1257725208825196544,2020-05-06,_yourexcrush,"banyak tanya tanpa membaca
Katanya sekolah, tapi otaknya mana?
Tolong dirubah pola fikirnya"
1257725208758124548,2020-05-06,naddokkie,APA KOK GUE
1257725208443490304,2020-05-06,elmarcovan,borong...
1257725208414294016,2020-05-06,henrysantika,Siapa yg mukul duluan?
1257725208405766144,2020-05-06,zairylaiman,salah satu lagu yg bermain di fikiran suatu masa dulu.. ibu periiii ~  https://twitter.com/adorezea/status/1257723587533799424 …
1257725208368050176,2020-05-06,deatheaterrr,Gabut aja ga tau mesti ngapain lagi🤦🏻‍♂
1257725208124723202,2020-05-06,nakerpmptsp_mlg,"#ayoinvestkernews Pandemi Civid19 bkn penghalang utk terus bangkit dan mengembangkan diri,KawaNakerPMPTSP Kementrian Koperasi dan UKM membuka kesempatan untuk bergabung di dalam ""Pelatihan Gratis Bagi Koperasi dan Usaha Kecil dan Menengah"" daftar di   http://www.eduKUKM.id  pic.twitter.com/0SpqI18EWp"
1257725208082833408,2020-05-06,ndakhoirunnidaa,Aku kangen kita berduaaa ah:'
1257725207957008386,2020-05-06,supirtank,apa mebuat org lain bahagia membuat kamu bahagia juga?
1257725207868932096,2020-05-06,afrilia1717_via,Dibilangin juga apa bang...
1257725207856345088,2020-05-06,peachigx,baru tau kalo ada desa di gunung kidul yg cuma boleh ditempatin oleh 7 keluarga doang. kurang lebih kaya film population 436. https://www.vice.com/id_id/article/zmpkxe/kampung-pitu-nglanggeran-gunung-kidul-berbahaya …
1257725207734677505,2020-05-06,putriprawiraaa,"iya jangan ah,lg ramadhan harus jaga amarah"
1257725207151652864,2020-05-06,dikaputra__,luah perasaan jap tadi 😛
1257725207113953281,2020-05-06,farishkimy,Untuk kesahihan saya tolong sertakan report. pic.twitter.com/cBLMbVo77m
1257725206996455424,2020-05-06,arskampret,Sindir aja terossss sampe mampossss. Eh hilap ini juga nyindir ya namanya wkwk
1257725206807764992,2020-05-06,amarsma_,Nyata adanya kesian sumpah :((
1257725206635753474,2020-05-06,baetziya,"Setuju banget, jam segitu rawan ditonton bocil2 gabagus bgttt. Jelas2 ratingnya 19+ even di Kor hadeuu🙅‍♀️🙅‍♀️"
1257725206614835200,2020-05-06,fakhrikurniawan,"Selalu ada Sam untuk setiap Frodo, Hatta untuk setiap Sukarno, Harun untuk setiap Musa"
1257725206304395264,2020-05-06,evocatived,Shalom. Bagaimana aktivitas kuliahmu selama PSBB?
1257725205964746752,2020-05-06,awwwgurlz,Mu gt aja? 😌
1257725205960462337,2020-05-06,budskuyy,dah legaa?
1257725205960462336,2020-05-06,atyerah_,Sebb cikgu² laki sume hensem ii aduhai patu ajar kelas kiteorg laktu aduuudududu
1257725205952131078,2020-05-06,shaekmdn,Haeudang panas panas panas~~~~ https://twitter.com/ikashafarey7/status/1257714903260880897 …
1257725205897596929,2020-05-06,telkomsel,"Hai, Kak Fajar. Maaf atas ketidaknyamanan yang dialami. Terkait kendala akses aplikasi MyTelkomsel. Mimin sarankan coba ikuti panduan berikut, restart handphone, lakukan logout, clear cache, clear data dan dan force stop aplikasi, kemudian coba login (1/2)"
1257725205792747521,2020-05-06,lastdayyouth,Adiq
1257725205675294725,2020-05-06,mommyzao,#2020berkata kapan kita jalan lagi? pic.twitter.com/ceaOiqdwPc
1257725205377511424,2020-05-06,dustofgalaxy_,"Ga bisa dikirimin fotonya renjun, aku lemaaahh"
1257725204882616320,2020-05-06,akmalabdrazak_,Kalau nampak?
1257725204882575366,2020-05-06,kejuslices,Aku belum lihat :(
1257725204832284672,2020-05-06,bukantoxic,Iyaa anggep aja lagi ultah🤣
1257725204823814144,2020-05-06,ananda_1901,"Baru belajar😁
@BTS_twt pic.twitter.com/6uxbNPRUla"
1257725204811268101,2020-05-06,uuwikk,kaya curut ih gelii
1257725204714799104,2020-05-06,mrs_receh,Apa aku harus ganti ava biar ga dikira tsana?
1257725204656091136,2020-05-06,iwakmelet1,Skuy
1257725204651864064,2020-05-06,flumtter,apa itu tidur...
1257725204396048384,2020-05-06,helmiset_,Yg berawal dari sperma wkwk
1257725204349849600,2020-05-06,krisnaadyp_,Darurat jaga malam!
1257725204198944774,2020-05-06,themejikinlife,Astaga jangan
1257725203657846785,2020-05-06,youaremystar_gf,"Sumpah org gabut bgt ngetok ngetok tembok jam segini, mana dr sblm jam 12 lagi"
1257725203611705345,2020-05-06,nikamirulsyahir,Betine psycho makin berleluasa ! Hahahaha
1257725203565568001,2020-05-06,flytorifly,Ini ada org kok tp ga keliatan😅
1257725203548745735,2020-05-06,jeeboy_99,Truth or Dare pa nga
1257725203326496775,2020-05-06,laka_rama,、iya ini saya otw bobo kok Mas 🥺
1257725202944802816,2020-05-06,yie_ra_7,Memperbaiki jaringan tulang rawan yang rusak #salingfollow #socialmedia #srudukfollow
1257725202915459078,2020-05-06,reiqonlaf,tapzulintap🙂 https://twitter.com/Toperendusara1/status/1236245381207314432 …
1257725202844094465,2020-05-06,yomennnn,Jadi gimana
1257725202466660352,2020-05-06,nakal69tua,ku ingin sangat
1257725202194030592,2020-05-06,flrtyjin,seokjin mint chocolate anti😔😔 https://twitter.com/tinyseokjinnie/status/1257614690001158145 …
1257725202118488064,2020-05-06,rianadeia,Cucok meyong.. ditunggu orderannya lagi bep “sobanget bep” wkwkwk https://twitter.com/intanpgunawan/status/1257724644729090050 …
1257725202110181376,2020-05-06,fatmaaa83006811,"dino kimau koe ninggalke aku demi de'e :*
la dino kimau de'e yo ninggalke koe demi wong liyo~

lah modarrrr oraaaa koeeee🤣 #koewilogblk"
1257725201833320449,2020-05-06,ahmadnafiii,"hai, kt blm kenalan yah?"
1257725201833287680,2020-05-06,yulispr1,"Tadinya udah geer padahal :))))) 
#WeShouldAlwaysBeKind"
1257725201661530112,2020-05-06,komedigelap,kasih minyak tawon cantik
1257725201657167872,2020-05-06,fckdruls,mauuuuu ihhh
1257725201623576576,2020-05-06,andirzta,"Sekalian mau ngasi wpp buat admin😁 ,wish me luck :') pic.twitter.com/a8LZVWNhU7"
1257725201430659072,2020-05-06,gita_rizkiya,Lagi lagi rindu yg bukan lg milikku
1257725201426419712,2020-05-06,jaecoffemine,Dana bisa di ios aja:(
1257725201313263617,2020-05-06,shafiqahsri,"natural yang lelaki nak ialah yg takda jerawat , muka glowing , bulu kening tak ciput² je tumbuh , body lawa ha apa lagiiiii"
1257725201195732992,2020-05-06,dahliameera,Apa siaaa HAHAHA kau tak faham kan?😂
1257725200918970368,2020-05-06,adgg___,Duit siapa ni jatuh? pic.twitter.com/bGES9XwlHN
1257725200893870088,2020-05-06,sseabreeze__,"""soms bgt lu skrg""
apa hrs tetanggaan dlu, biar ak sp terus, pdhl udh disapa tp dikacangin, jdnya ak mls"
1257725200847605761,2020-05-06,krebbipety,ak anak mama endang🥺
1257725200830853120,2020-05-06,untariersa,"JIMIN CUTE
Dom Bogor,Jawabarat"
1257725200692436993,2020-05-06,yolasrgr,memang mas mas dewasa itu lebih menggoda @aethernuel 🙂❤️
1257725200302346240,2020-05-06,amalianzrh,Pari pari gelabah 😭😭😭 https://twitter.com/xpuddinggg/status/1257294353212403712 …
1257725200281382912,2020-05-06,jezreelnicole,papi https://twitter.com/SiriusXMHits1/status/1257688181505503233 …
1257725200193347590,2020-05-06,zslsbll,Karo ginjal mang
1257725200130433025,2020-05-06,bctbngsd,mau diuji sama malaikat mybe
1257725200042389505,2020-05-06,hahahafidz_,yo ngko dicatet ning notepad 😅
1257725199996219393,2020-05-06,reynataarya,kasih tau yang
1257725199987773440,2020-05-06,an18591357,Knp harus tiil
1257725199899701251,2020-05-06,flouracj,MAKSUDNYA.
1257725199824240641,2020-05-06,byungdaengie,Mungkin dia lagi liat kunti
1257725199736205314,2020-05-06,hzqzahran,Bestnya boleh nyanyi ☹️ https://twitter.com/adzrinamrddin/status/1257664802878414850 …
1257725199534809088,2020-05-06,rskfn_,Pake lipstik apa ka?
1257725199505477632,2020-05-06,alfanayi,"Dasar emak"" Hehee"
1257725199316738048,2020-05-06,alkunaalkana,tidur dong kamuu
1257725198947586048,2020-05-06,hamoeba_,Ya bisa dong. Td ak request bgt soalnya sama abang nya
1257725198586933251,2020-05-06,pheepsweet,ga ngerti sama manusia jaman sekarang 🙂🙂
1257725198037475328,2020-05-06,babybearsss,jauh
1257725198020669440,2020-05-06,megaariiwt,Jam tidur makin hari makin berantakan -_-
1257725197970358272,2020-05-06,jasminesyad,syapa yaaaa
1257725197831991300,2020-05-06,drrtdrtt,"Manggil pak Tarno dulu biar dirubah,prok prok prok dihitung ya dihitung"
1257725197735452672,2020-05-06,auliataehyung06,Nikeisha teman sekals aku:v
1257725197248954371,2020-05-06,tomskyy24,Ap syg
1257725196863062016,2020-05-06,antotc16,"BIODISC: transfer energy, perbaiki molekul jenis cairan, tingkatkan Oksigen, serta menetralisir zat bahaya . #JFB #socialmedia"
1257725196825276416,2020-05-06,deriingg,Iyain deh biar u seneng beb:))
1257725196644966403,2020-05-06,jktjoe,"mbak anu
enak kalo kamu tiduran diatas"
1257725196615598080,2020-05-06,grandygalang,bisa nambahin feel dan kemrindingan suatu lirik sih kalo aku 🥰
1257725196577812483,2020-05-06,pevitabc,Tp klo udah berhasil keluar rasanya adem bgt
1257725196317806592,2020-05-06,arwieyl,tbh gw aja enggak tahu dia siapa no offense tho
1257725196183629826,2020-05-06,proboheri,we belonjo opo kulakan?
1257725196112236544,2020-05-06,bobbymazeltov,wani wani
1257725195931906049,2020-05-06,terkejoetsangat,Karena booming sekali makanya s2  di jadikan film.. Baca manganya aja dulu hehe
1257725195785080832,2020-05-06,ghistaputrawan,Kangen sm gunung mksdnya
1257725195722186752,2020-05-06,fhinkpket,"ko a sih, *la"
1257725195587956737,2020-05-06,puteriintanbal,Woahh😍 thankss dzu
1257725195453730817,2020-05-06,inipute__,Wkwk
1257725195386621952,2020-05-06,samz_rizi,Waktunya sahur
1257725195369934848,2020-05-06,jjalbda7,Nah Lo sapa tuh?
1257725195319558144,2020-05-06,raluvby,kan ada tmen nya
1257725195235647489,2020-05-06,ronaldo92126430,Mas sdah punya kartu kredit UOB blm play mas gratis iuran tahunan seumur loh
1257725194963087360,2020-05-06,chaneebee17,"kalo nggak salah waktu itu si jun disuruh buat ending ment,, nggak taunya si jun malah begitu, trus pada ngakak sekelurahan"
1257725194900090880,2020-05-06,avisienna,Ga diamplaz jg x
1257725194816258049,2020-05-06,anggitasrw,Ih mau bobo. Sebelom sejam lagi pasukan dj asek asek jos brenti depan rumah buat bangunin sahur
1257725194803621888,2020-05-06,yaelahsvn,Belum km ucapin
1257725194329702402,2020-05-06,susieeady,dia tengok je apa yg kita borak en kem
1257725194258415616,2020-05-06,_joshuaababa,"kathniel 
lizquen 
jadine 

baka naman, di yung repost statement/emoji lang https://twitter.com/_andreathe/status/1257653684239863810 …"
1257725194128388098,2020-05-06,nafilaslsa,"Bkn sebagian diri lg, tp sepenuh diri ini ak mh"
1257725193981550592,2020-05-06,minnedin,"why.....😔😭 lepas satu satu. aku baru bangun dari jatuh & sakit yg lepas kot and now, look. another bad news. am i that strong tho??? one by one ujian datang. i had to faced it all alone by myself."
1257725193922871297,2020-05-06,iserenayr,gila ke aku takpernah makan tepung pelita
1257725193629265921,2020-05-06,guddaybiru,kesehatan mu mbh
1257725193625071616,2020-05-06,bangroyganteng,Sepertinya dari peternakan akun 😂😂😂
1257725193549565952,2020-05-06,todayorafter,Ketemu belum?
1257725193339846657,2020-05-06,purpleyoujkk,Numpang ngakak😭
1257725193063030784,2020-05-06,anggitogani,Biar kaya akamsi pic.twitter.com/8EAVWXYHCZ
1257725193008500736,2020-05-06,byuntaevkook,Ngapain anjir
1257725192895258629,2020-05-06,azharceria10,Coba di baca nya pelan tanpa harus ngeliat tanda seru :(
1257725192761212929,2020-05-06,domeindo,Hatur Nuhun #sumedang #covid19 #indonesia @ Sumedang  https://www.instagram.com/p/B_0JDwgn55w/?igshid=mpem00z4rlg5 …
1257725192177999873,2020-05-06,ochaajaa,Males bgt bls chat org yg mengawali chat dengan huruf “p”.
1257725192073146370,2020-05-06,brunbrunzz,"Hooh tapi ado sih yg beda dikit, men la masok ke bekelakar metu galo bahaso kerajaan😂"
1257725191825666048,2020-05-06,putriins_,Baik bangett c macihhhh a
1257725191628525568,2020-05-06,ibrahimgarcia19,Udah terlambat pamer pulak.
1257725191620194305,2020-05-06,ktabahawa,Alfaatehah🙏🙏🙏
1257725191540617216,2020-05-06,sofianferratz,Ini baru prank
1257725190873550848,2020-05-06,guesekar_,Selamat datang ditahun ke 20:) 💛 @bagasrds pic.twitter.com/97GhS44Etf
1257725190731071488,2020-05-06,pengentinggi__,hayolo knp?
1257725190726967297,2020-05-06,ddmtaa,Heh sembarangan manggil bang bang kau kira itu abang abang
1257725190709981184,2020-05-06,hzmlhfz_22,Tu ah tu aku jenis care org negeri sendiri je
1257725190638731264,2020-05-06,jihanabilah12,Oke tencuu
1257725190529671168,2020-05-06,calvinpietroo,masih lama corona nih kelar wak? dah kangen kali aku bah pic.twitter.com/zdlGZ5Epym
1257725190399643649,2020-05-06,iskamateh,Aq kes tibai puan sapura
1257725189955022848,2020-05-06,suhelsoel,Helo boleh kenalan?
1257725189934198786,2020-05-06,rafaiz_,Iy tpi ga kek biasanya:v
1257725189833371649,2020-05-06,awancerah178,@mowliatapa  https://line.me/R/ti/g/Y161tkAabp … alter clup indonesia
1257725189623738369,2020-05-06,aunihishamm,15 ramadhan ....... jumaat ni 😰
1257725189418188804,2020-05-06,mmustafidzin,enak iki kayake nek dibahas nang gejrot
1257725189351071749,2020-05-06,cokolatosmilo,kalian tidur? yg bnr aj
1257725189145497607,2020-05-06,ooohtykel,Gabisa gi
1257725189133086720,2020-05-06,laily_le,Masih gentayangan di masa lalu 😭 https://twitter.com/JeromePolin/status/1257724717198237697 …
1257725189078441984,2020-05-06,husnimubarrok_,"Wushh fii, kagak, ini mabar:"""
1257725189057478657,2020-05-06,trihariyadi_666,"Sugeng Tindak pakde
Didi Kempot - Dalan Anyar

#didikempot #SobatAmbyarBerduka #ngawi  pic.twitter.com/LEJEyuLn8e pic.twitter.com/iHgqdZ4Cvy"
1257725189011324928,2020-05-06,israhaldii,Nih minum obat tidurr
1257725188734476288,2020-05-06,berlinputa,Bangsat nta tidak berujung
1257725188646424577,2020-05-06,bawels_,Kan baru mutualan beby😭
1257725188512178177,2020-05-06,ceelfs,"Wkwk berbahaya mmg mereka yg onlen2 ini. Sekali ""paket"", akan ada ""paket"" lainnya 😆 https://twitter.com/_littledelrey/status/1257642047969755141 …"
1257725188298272768,2020-05-06,sam_ardi,kene tak tukune
1257725188285685761,2020-05-06,apramoediya,"Jangan dimatiin dulu, masih pengen idup"
1257725187996307456,2020-05-06,wulansuciiiiii,Nah skrg keliatan kan warnanya hhh
1257725187560112129,2020-05-06,arifperdhana,Udah dong.. masa bisa aku tak memfollow kamu sii
1257725187442655236,2020-05-06,regitaainurr,Tua kok ngatain tua si om😭😭
1257725187362926592,2020-05-06,sashamwldn,bukannya Minggu depan?
1257725187287482368,2020-05-06,adityaiqbal,doain bob biar bisa nyobain yg klik klik
1257725187258118149,2020-05-06,itsmedmj,"Dia terlupa reply kot, husnuzon nokk 😂"
1257725187149053952,2020-05-06,dhievaq,Kok ga dilawan? Sebér ya ngehdpin laki2.. 🤣🙏
1257725186314387461,2020-05-06,pastaaglioo,Owlh okee siap ka
1257725186301779970,2020-05-06,shahdauz89,"Kalau diluar kes, hospital swasta akan refer hospital kerajaan. So tak ada beza pun, hospital kerajaan ni banyak pakar dari segi profesionnya. https://twitter.com/pittssuda/status/1257354375841923072 …"
1257725186238865408,2020-05-06,mileanaputri,Lagi-lagi mencintai yang bukan milikku.
1257725186205339648,2020-05-06,fandiih,Ini kenapa semua iklan game hakim kerajaan cina mulu si?
1257725186201116672,2020-05-06,shelaag21,Sama sama sahabat :)
1257725186104627200,2020-05-06,cadeeizaxc,kalau ade gambar korang reply aa pic.twitter.com/BqEZovOnJv
1257725186024980482,2020-05-06,mozeee_,"nih disini banyak, tukeran aja qt"
1257725185777524736,2020-05-06,robyannf,flish gk bisa liat yg sedih2 skrg🥺
1257725185681170433,2020-05-06,derinps,"Kalo seneng otomatis Aku senyum2 terus, mulutnya sampe pegel"
1257725185572007937,2020-05-06,nisxbrinxx,suka ye
1257725185496514561,2020-05-06,adwyhjy_,"Meh
Kmk lain kat social media
Kmk lain kat realiti"
1257725185295126529,2020-05-06,itsauliafadila,kerjaan ku kalau ke mcd :) https://twitter.com/JeromePolin/status/1257686913915342849 …
1257725185223847936,2020-05-06,mfachriza29,Lah emang beda good?
1257725184783478785,2020-05-06,afifah_m_,"Yang saya tidak sukai dari diri saya:
Overthinking
Perfectsionist"
1257725184657682432,2020-05-06,iean__,Langsung insaf gue barusan nonton video netralizer ghost
1257725184498229249,2020-05-06,cutraisha,Tolong sepedaku terjepit :(
1257725184426967040,2020-05-06,linapst_,Gapernah absen mesti muncul nomer satuu
1257725184368193543,2020-05-06,mariaprincella,Naku!
1257725184229830656,2020-05-06,asyraffaiz1,Dah aku bnci semua nya
1257725184116572161,2020-05-06,ehtiaraaa,nyambungg
1257725184112332800,2020-05-06,rio_d_generio,"Mulut ats dwnk pke msker,,bwah mh kga.😅"
1257725183940386816,2020-05-06,ramahadip,astagfirullah suudzon
1257725183777026048,2020-05-06,muhammadfaidhi,"Baru siap buat forecast, esok kena present 10am, kf ofis.. mmg makin rabak laa eyebag ni"
1257725183730888705,2020-05-06,bimbimbom_,"Krn ga semua orang bisa ngerti keadaan kita, hanya org2 tertentu aja"
1257725183596457984,2020-05-06,thesafreeman,Iya nih belakangan ini tidur bentar2 mulu
1257725183382581248,2020-05-06,kii_andriati,Kenapaa
1257725183239979008,2020-05-06,pmppygirls,iya fakk😭
1257725183235743744,2020-05-06,hallozennn,Cepetan. Keburu imsak
1257725183139315712,2020-05-06,aristatelesss,"Liat ini pengen liat itu pengen
Tapi isi dompet ga mendukung 
Baiklah"
1257725183126720518,2020-05-06,akutuuh,Makasih kk joee🥰🥰
1257725183118344197,2020-05-06,jay_1897,"Kuncinya cm 1, putus rantai makanan si para pembohong! Sdm, karyawan&gajih cm jadi omong kosong saat pemilu &embel"" pr di akhir masa jabatan. Yg sadar harusny si pembuat regulasi hubin, dimulai dr teratas! Kpn mau sejajar sm jpn,china ato amrik. Otak gapunya, kualitas? Korup!"
1257725182967513088,2020-05-06,angiegaldamezz,Yamboy
1257725182937972736,2020-05-06,jjkmuscle,ko blm bobo vee
1257725182866669568,2020-05-06,gecnious,"tarik nafas dalam"""
1257725182505938944,2020-05-06,nopelsiheb,Hbd mei
1257725182254346240,2020-05-06,wahidu3aman,"1. panglima tentera darat
2. electrical engineering, mechanical engineering
3. pasar malam https://twitter.com/_Nam_Ron_/status/1257036626108141574 …"
1257725182170378242,2020-05-06,bunnyjuki,pliss aku lupa caranya tidur mana bsk ada ulangan
1257725182157795328,2020-05-06,ragilizm,Sory aku gk suka musik remix / DJ² an yg bunyinya cuma jedag jedug jedag jedug hehehe...
1257725182082351105,2020-05-06,yaelahdyy,masa lalu biar lah masa lalu...
1257725182052954112,2020-05-06,mhddn_,"Sama""  gpp :)"
1257725181944086528,2020-05-06,babgull09,Putusin aja udah
1257725181591613440,2020-05-06,nabihahaqilah_,celamat malam jugak alep🧟‍♀
1257725181524471808,2020-05-06,avis_aruni,Jimiiiin kangen banget iih😭😭😭😭
1257725181394472960,2020-05-06,angga62264921,Cek dm dong
1257725181256011776,2020-05-06,yericius,"Base, gamau unver si yunho kw aj? Ak dibully☹️☹️"
1257725181247643648,2020-05-06,dindaisbored,bukan sebaiknya yg seperti ini gausa dirawat tp dibuang aja ke tengah laut? sekadar saran 🙂🙏🏽
1257725181193154560,2020-05-06,nursrfdn,Jangan gitu dong
1257725181142790144,2020-05-06,areeeeeeep,kepala hangguk dia
1257725181016961025,2020-05-06,iinoieat,Kalo sama @hunniddegrees nanti dicheck-inin hotel nder
1257725180966653953,2020-05-06,lizzisyrs,Kapan kek gini lagi? pic.twitter.com/2JFaY16bEa
1257725180559810561,2020-05-06,tehrebuss,Paling ter the best lah McD ini mau dikata apapun juga aduh kulit spicynya itu loh gaada tanding ...
1257725180475879424,2020-05-06,kyrockyyyy,Gada bakat jd fakgirl
1257725180467535878,2020-05-06,sanbelbawamg,Ciyeh mamtam
1257725180345909249,2020-05-06,mawarsianipar1,Cukupalah-babehh
1257725180173926402,2020-05-06,apergian,Mungkin kalkulator mereka di hack
1257725180173926400,2020-05-06,irenecamelia2,Warga Terinfeksi Covid-19 Capai 199 Orang http://www.lenterapendidikan.com/berita/palembang/view/warga-terinfeksi-covid-19-capai-199-orang.html …
1257725180085821440,2020-05-06,_najihazailani,Dah boleh kawin ni
1257725179897147392,2020-05-06,andrias_105,Juanda ae diakui suroboyo wkwkw
1257725179557318657,2020-05-06,muhshaikh,Jilakeee omputih pun ara tiktok rempit. 🤣 https://twitter.com/Cringe_Vids/status/1248168038261641216 …
1257725179393740800,2020-05-06,rul_hairull,Aku ngga bisa lari lagi kak.. sendalku suwalo takut putus 😭
1257725179330846721,2020-05-06,mauliddasss,iyaaa zia jd org org malah jdiin kaya prank gt biar orangnya geer atau dikerjain gt lah intinya
1257725179054055424,2020-05-06,goodpeoplexx,jgn ngadi ngadi
1257725178961727488,2020-05-06,ganzbatte,"Kalo di bahasa jawa Suroboyoan, Temenan itu artinya Beneran. Beneran temenan."
1257725178814947328,2020-05-06,marsuhailarozi_,sedap la 😂 https://twitter.com/antihornytabs/status/1257714145526345728 …
1257725178714324992,2020-05-06,666bknsatan,ywd satu aja
1257725178538164224,2020-05-06,afifahnizam,Duduk rumah takde vibe study ottoke🥺
1257725178500374529,2020-05-06,ivaanryan,"Suaraku jeleekk, wkkw"
1257725178441723904,2020-05-06,agsirsyad,Pengen menang dota
1257725178345394181,2020-05-06,papaojol,Waalaikumsalam kak
1257725178198372352,2020-05-06,jelekabdimah,sebentar lagi kan saur
1257725178185830400,2020-05-06,bhellasinatra,"@IndosatOoredoo mau beli paketan freedom combo yang 50gb di app myIm3 ada promo jadi 100rb, tapi kenapa gagal terus?"
1257725177728647168,2020-05-06,bilqishilman,"waktu maba, gw ada tmn. dia perkenalin diri di kls blabla trs sebutin lulusan mana, dia dr skola islam. trs pas jam istirahat gw basa basi ""yuk solat yuk"" eh trs muka dia ky bingung hrs respon apa, gw keikut bingung. hampir setahun kmudian gw baru tau dr tmn gw kl dia buddha.."
1257725177485352960,2020-05-06,hyunsangpyo,Iyaa okeoke
1257725177468645376,2020-05-06,siberuangtidur,"susi sakit apaaannn, hih bener2"
1257725176843694080,2020-05-06,ohanyna,Sinana bikin postan baru tapi langsung dihapus curiga dia lupa kasih lopelope ijo lagi deh hmm😏 pic.twitter.com/TkmbzxRUTS
1257725176805916672,2020-05-06,agungabdurrahim,mnizz pala kau cuk.
1257725176717799426,2020-05-06,_twilight000,alahh jangan mcm niiii 😭😭😭 https://twitter.com/takenotegaissss/status/1257334478885748737 …
1257725176524881920,2020-05-06,afinahrshta,rah... suka bener
1257725176411590656,2020-05-06,amirulakhtar3,kenapa semua tweet broken ni?
1257725176340312068,2020-05-06,agust_wied,Ketik Ramadhan di Shopee untuk 11 Promo Puncak Ramadhan! Share info ini sekarang & dapatkan total 3 Voucher Gratis Ongkir!  https://play.shopee.co.id/share?share=universal-link/stamp/868?invite=7F1wED6CJxzv9821SH4rPLy2KA7QOZ0Y8pfFglZ5-w%3D%3D … pic.twitter.com/7jnMEaHJow
1257725176323563520,2020-05-06,mutheaah,mau jga dessertmu
1257725176235438080,2020-05-06,afiqxsy_,da jumpa setelah 11 jam tweet
1257725176176709632,2020-05-06,claraapuspita,Dit referensi kost2 an di daerah BSD atau gading serpong dooong
1257725176038359047,2020-05-06,yie_ra_1,Lansia / dewasa dengan keluhan penyakit 3x2 – 3x3 sendok makan per hari #salingfollow #socialmedia #srudukfollow
1257725176025772032,2020-05-06,carramellatttee,Blm k
1257725175925051392,2020-05-06,ot7btslover,KALO VMINKOOK LIVE JEM SEGINI SERU KALI YA OTW GA TDR AMPE BSK MALEM:)
1257725175790833665,2020-05-06,firrmanns,Skuy
1257725175467962368,2020-05-06,nanonwifes,bkn ak
1257725175446945793,2020-05-06,tea_tjeloup,"Sumpah GEDEKKK....!!!

ini gimana ceritanya boss @pln_123 ...???

Mirip khalifah Umar lho ini pimpinan tertinggi kalian? https://twitter.com/5p100n/status/1257548536012365831 …"
1257725175438520321,2020-05-06,sennah_husna,"selalu bulan puasa mesti tidur rumah ayah, masak2 untuk dia sahur @ berbuka bersama kalau ada waktu terluang"
1257725175421796353,2020-05-06,muhammadfaniii,ah bosen lu mulu nap
1257725175253962752,2020-05-06,4444jklm,Ternya bukan orangnya yg ngepost. Tp dari aplikasi wkwkwkwk ude GR aja Sartika 🤣🤣🤣😂😋🤣 pic.twitter.com/2p5QdJ4wat
1257725175245746176,2020-05-06,llaiyahhhh,Tak boleh😤
1257725175237423104,2020-05-06,puypuypuy_,Nak emak bapak gue🤘
1257725175203676160,2020-05-06,anitasyafaaa,Tiba2 merasa buluk tak berkesudahan
1257725175153360896,2020-05-06,ahmadgozaliii_,BANGSAT LAH
1257725175132418048,2020-05-06,_mprasetyo,Udah mau ngasi kepastian tapi keburu Di Tinggal dulu Kan tai bgt wakaka
1257725175031717890,2020-05-06,eboondcah,Yg belum tidur kita jadian!
1257725174662623232,2020-05-06,eeeneepp,Nah makanya😭
1257725174327066624,2020-05-06,araapgilaa,lalu terpukul
1257725173991530497,2020-05-06,mkaiosei,Ga bakaln mau dia sih 😌
1257725173936959488,2020-05-06,wibetttt,"Jika lu lahir miskin itu bukan salah lu, tapi jika lu mati miskin itu baru salah lu."
1257725173890834433,2020-05-06,itsrealtia,"Kalo sender mau lanjut, wajib tag saya @itsrealtia"
1257725173785976833,2020-05-06,sukmagstn,"Padahal rumah jauh pake bgt dari sawah. Tapi ko suara jangkrik jelas bgt kek Deket, kedengeran banyak lagi"
1257725173773418497,2020-05-06,nineajolly,"lagi corona, males debatnyaaa :("
1257725173693734912,2020-05-06,eggy_aurora,Cakep pisaannn
1257725173530103809,2020-05-06,sikocheng,"weleh bang jer napa nih dini hari

btw, titip ya bang https://twitter.com/sikocheng/status/1257678062969221121?s=19 …"
1257725173278445569,2020-05-06,wandanasartika,Happy birthday Byun Baekhyun🎉🎉 panjang umur sehat selalu semoga apa yang belum tercapai akan segera tercapai ciee yg makin tua 🧡🧡 makin sukses untuk kedepannya #HappyBaekhyunday pic.twitter.com/FiVrKkdscU
1257725173169438722,2020-05-06,miawgalak,lakuin ga ya?
1257725173110718464,2020-05-06,48ab3048d30a4c7,Entah knp ya sy kl lihat cewe pake kawat gigi ga suka bgt
1257725173098139650,2020-05-06,kim_suho13,Pokoknya di part ini ketawa terus mom sama kelakuan mini moni 😂😂💜
1257725173060399105,2020-05-06,aldi_alole,Folow folback okedeh😭
1257725172829745152,2020-05-06,sundaylie,ayo temenan
1257725172632760321,2020-05-06,yanamanaya,Alhamdulillah dprd aku cm rebahan 🤷‍♀️
1257725172594831360,2020-05-06,strawbeelly,ajak ak bro
1257725172594823168,2020-05-06,yentiameliaaa,Bangga bgt ada dia di dunia ini. https://twitter.com/valleysauvignon/status/1257297460109561863 …
1257725172531904512,2020-05-06,timtamcoklatt,Org yg suka sama yg gendut
1257725172523495426,2020-05-06,sarahuswatunh_,"Niat tidur jam 10, oke jam 11 deh, lewat...12 udh gak bisa diganggu gugat! dan skarang stgh 1 🙃"
1257725172133462017,2020-05-06,rosiexme,Udah jam jam nya
1257725171743383554,2020-05-06,gregoriusreggy,Mereka berkolaborasi dan jadilah lagu “Adu Bojo” https://twitter.com/prdn23/status/1257531709458911234 …
